date,time,Flow,Speed,Density,datetime_iso
2/3/2022,20:20,780.47,68.88,10.63,2022-02-03T20:20:00+01:00
2/3/2022,20:25,711.53,68.54,7.88,2022-02-03T20:25:00+01:00
2/3/2022,20:30,712.71,68.75,9.78,2022-02-03T20:30:00+01:00
2/3/2022,20:35,705.88,69.42,8.1,2022-02-03T20:35:00+01:00
2/3/2022,20:40,668,69.4,7.28,2022-02-03T20:40:00+01:00
2/3/2022,20:45,667.76,69.06,7.3,2022-02-03T20:45:00+01:00
2/3/2022,20:50,685.65,69.21,9.49,2022-02-03T20:50:00+01:00
2/3/2022,20:55,639.53,69.19,8.7,2022-02-03T20:55:00+01:00
2/4/2022,6:00,480,71.09,5.49,2022-02-04T06:00:00+01:00
2/4/2022,6:05,511.29,70.49,6.41,2022-02-04T06:05:00+01:00
2/4/2022,6:10,600.47,70.26,7.48,2022-02-04T06:10:00+01:00
2/4/2022,6:15,706.59,71,9.43,2022-02-04T06:15:00+01:00
2/4/2022,6:20,734.12,70.13,9.71,2022-02-04T06:20:00+01:00
2/4/2022,6:25,746.82,69.87,10.37,2022-02-04T06:25:00+01:00
2/4/2022,6:30,805.65,69.06,9.95,2022-02-04T06:30:00+01:00
2/4/2022,6:35,875.76,69.66,10.42,2022-02-04T06:35:00+01:00
2/4/2022,6:40,993.65,69.45,11.8,2022-02-04T06:40:00+01:00
2/4/2022,6:45,972,69.74,11.63,2022-02-04T06:45:00+01:00
2/4/2022,6:50,898.12,69.26,10.57,2022-02-04T06:50:00+01:00
2/4/2022,6:55,907.76,70.15,11.8,2022-02-04T06:55:00+01:00
2/4/2022,7:00,961.18,70.13,13.67,2022-02-04T07:00:00+01:00
2/4/2022,7:05,1010.35,70.09,12.81,2022-02-04T07:05:00+01:00
2/4/2022,7:10,1092.47,68.77,13.51,2022-02-04T07:10:00+01:00
2/4/2022,7:15,1119.76,69.55,13.57,2022-02-04T07:15:00+01:00
2/4/2022,7:20,1229.18,69.02,15.61,2022-02-04T07:20:00+01:00
2/4/2022,7:25,1305.65,69.21,17.46,2022-02-04T07:25:00+01:00
2/4/2022,7:30,1304.71,68.17,16.18,2022-02-04T07:30:00+01:00
2/4/2022,7:35,1430.12,68.11,17.91,2022-02-04T07:35:00+01:00
2/4/2022,7:40,1428.71,67.55,17.72,2022-02-04T07:40:00+01:00
2/4/2022,7:45,1360.94,67.55,17.15,2022-02-04T07:45:00+01:00
2/4/2022,7:50,1333.41,68.13,16.22,2022-02-04T07:50:00+01:00
2/4/2022,7:55,1212.71,69.45,13.86,2022-02-04T07:55:00+01:00
2/4/2022,8:00,1165.88,69.23,13.95,2022-02-04T08:00:00+01:00
2/4/2022,8:05,1206.35,69.36,14.28,2022-02-04T08:05:00+01:00
2/4/2022,8:10,1220.47,68.43,16.05,2022-02-04T08:10:00+01:00
2/4/2022,8:15,1289.41,68.06,16.29,2022-02-04T08:15:00+01:00
2/4/2022,8:20,1339.53,67.96,17.5,2022-02-04T08:20:00+01:00
2/4/2022,8:25,1220.24,68.19,15.1,2022-02-04T08:25:00+01:00
2/4/2022,8:30,1236.71,68.23,16.01,2022-02-04T08:30:00+01:00
2/4/2022,8:35,1243.29,67.74,15.05,2022-02-04T08:35:00+01:00
2/4/2022,8:40,1285.65,68.43,14.97,2022-02-04T08:40:00+01:00
2/4/2022,8:45,1245.41,68.62,14.55,2022-02-04T08:45:00+01:00
2/4/2022,8:50,1218.35,68.89,14.37,2022-02-04T08:50:00+01:00
2/4/2022,8:55,1142.59,68.81,14.03,2022-02-04T08:55:00+01:00
2/4/2022,9:00,1060.24,68.72,13.04,2022-02-04T09:00:00+01:00
2/4/2022,9:05,1012.94,70.57,12.49,2022-02-04T09:05:00+01:00
2/4/2022,9:10,1007.29,68.94,13.99,2022-02-04T09:10:00+01:00
2/4/2022,9:15,1025.88,69.11,13.01,2022-02-04T09:15:00+01:00
2/4/2022,9:20,1030.12,68.94,12.38,2022-02-04T09:20:00+01:00
2/4/2022,9:25,1055.06,70.21,13.17,2022-02-04T09:25:00+01:00
2/4/2022,9:30,1055.53,69.04,15.02,2022-02-04T09:30:00+01:00
2/4/2022,9:35,1116,69.47,14.95,2022-02-04T09:35:00+01:00
2/4/2022,9:40,1105.18,68.21,15.57,2022-02-04T09:40:00+01:00
2/4/2022,9:45,1108.24,68.04,13.88,2022-02-04T09:45:00+01:00
2/4/2022,9:50,1107.29,68.43,13.48,2022-02-04T09:50:00+01:00
2/4/2022,9:55,1006.59,68.51,12.53,2022-02-04T09:55:00+01:00
2/4/2022,10:00,1069.65,67.87,13.12,2022-02-04T10:00:00+01:00
2/4/2022,10:05,1029.41,68.09,13.08,2022-02-04T10:05:00+01:00
2/4/2022,10:10,1037.41,67.7,13.42,2022-02-04T10:10:00+01:00
2/4/2022,10:15,1065.41,68.09,13.09,2022-02-04T10:15:00+01:00
2/4/2022,10:20,1075.29,68.21,13.43,2022-02-04T10:20:00+01:00
2/4/2022,10:25,1099.06,68.38,13.46,2022-02-04T10:25:00+01:00
2/4/2022,10:30,1046.82,68.11,13.06,2022-02-04T10:30:00+01:00
2/4/2022,10:35,1167.76,67.38,14.99,2022-02-04T10:35:00+01:00
2/4/2022,10:40,1194.82,66.91,15.53,2022-02-04T10:40:00+01:00
2/4/2022,10:45,1222.59,67.55,15.29,2022-02-04T10:45:00+01:00
2/4/2022,10:50,1143.29,69.06,14.44,2022-02-04T10:50:00+01:00
2/4/2022,10:55,1142.59,69.32,16.11,2022-02-04T10:55:00+01:00
2/4/2022,11:00,1119.76,68.43,15.53,2022-02-04T11:00:00+01:00
2/4/2022,11:05,1098.35,68.49,14.01,2022-02-04T11:05:00+01:00
2/4/2022,11:10,1147.06,67.72,14.58,2022-02-04T11:10:00+01:00
2/4/2022,11:15,1196.94,67.47,15.55,2022-02-04T11:15:00+01:00
2/4/2022,11:20,1225.41,67.55,15.61,2022-02-04T11:20:00+01:00
2/4/2022,11:25,1188.71,67.57,15.66,2022-02-04T11:25:00+01:00
2/4/2022,11:30,1151.76,67.17,14.85,2022-02-04T11:30:00+01:00
2/4/2022,11:35,1210.12,69.04,15.44,2022-02-04T11:35:00+01:00
2/4/2022,11:40,1222.12,66.91,16.5,2022-02-04T11:40:00+01:00
2/4/2022,11:45,1252.71,67.4,16.55,2022-02-04T11:45:00+01:00
2/4/2022,11:50,1231.53,66.91,15.88,2022-02-04T11:50:00+01:00
2/4/2022,11:55,1205.41,67.34,15.78,2022-02-04T11:55:00+01:00
2/4/2022,12:00,1192,67.13,14.74,2022-02-04T12:00:00+01:00
2/4/2022,12:05,1180.24,67.19,14.85,2022-02-04T12:05:00+01:00
2/4/2022,12:10,1238.35,67.74,17.42,2022-02-04T12:10:00+01:00
2/4/2022,12:15,1260.24,66.81,17.27,2022-02-04T12:15:00+01:00
2/4/2022,12:20,1233.41,65.53,15.76,2022-02-04T12:20:00+01:00
2/4/2022,12:25,1298.59,65.87,17.52,2022-02-04T12:25:00+01:00
2/4/2022,12:30,1304.94,66.57,16.78,2022-02-04T12:30:00+01:00
2/4/2022,12:35,1289.65,65.89,17.99,2022-02-04T12:35:00+01:00
2/4/2022,12:40,1229.88,64.79,16.37,2022-02-04T12:40:00+01:00
2/4/2022,12:45,1227.76,66.21,16.6,2022-02-04T12:45:00+01:00
2/4/2022,12:50,1261.65,66.3,18.37,2022-02-04T12:50:00+01:00
2/4/2022,12:55,1186.82,67.79,16.25,2022-02-04T12:55:00+01:00
2/4/2022,13:00,1196.71,67.06,16.23,2022-02-04T13:00:00+01:00
2/4/2022,13:05,1286.82,66.3,18.22,2022-02-04T13:05:00+01:00
2/4/2022,13:10,1332,66.23,19.28,2022-02-04T13:10:00+01:00
2/4/2022,13:15,1358.12,63.98,21.7,2022-02-04T13:15:00+01:00
2/4/2022,13:20,1304.71,62.49,21.63,2022-02-04T13:20:00+01:00
2/4/2022,13:25,1264.47,62.23,22.51,2022-02-04T13:25:00+01:00
2/4/2022,13:30,1288.24,62.89,22.74,2022-02-04T13:30:00+01:00
2/4/2022,13:35,1288,62.45,20.84,2022-02-04T13:35:00+01:00
2/4/2022,13:40,1324,62.43,23.2,2022-02-04T13:40:00+01:00
2/4/2022,13:45,1317.41,61.38,21.45,2022-02-04T13:45:00+01:00
2/4/2022,13:50,1327.76,60.19,23.03,2022-02-04T13:50:00+01:00
2/4/2022,13:55,1331.06,61.11,24.25,2022-02-04T13:55:00+01:00
2/4/2022,14:00,1305.41,62.36,21.64,2022-02-04T14:00:00+01:00
2/4/2022,14:05,1279.76,62.26,20.98,2022-02-04T14:05:00+01:00
2/4/2022,14:10,1332.24,62.51,21.28,2022-02-04T14:10:00+01:00
2/4/2022,14:15,1348.47,61.55,22.32,2022-02-04T14:15:00+01:00
2/4/2022,14:20,1381.18,62.04,21.01,2022-02-04T14:20:00+01:00
2/4/2022,14:25,1353.65,62.38,20,2022-02-04T14:25:00+01:00
2/4/2022,14:30,1380,63.47,20.24,2022-02-04T14:30:00+01:00
2/4/2022,14:35,1411.53,62.55,19.99,2022-02-04T14:35:00+01:00
2/4/2022,14:40,1462.82,61.98,22.34,2022-02-04T14:40:00+01:00
2/4/2022,14:45,1455.53,60.6,23.24,2022-02-04T14:45:00+01:00
2/4/2022,14:50,1384,61.51,23.08,2022-02-04T14:50:00+01:00
2/4/2022,14:55,1488,60.36,23.45,2022-02-04T14:55:00+01:00
2/4/2022,15:00,1468.71,61.28,23.41,2022-02-04T15:00:00+01:00
2/4/2022,15:05,1516.24,60.43,26.39,2022-02-04T15:05:00+01:00
2/4/2022,15:10,1566.82,58.15,25.9,2022-02-04T15:10:00+01:00
2/4/2022,15:15,1540.24,55.66,26.35,2022-02-04T15:15:00+01:00
2/4/2022,15:20,1487.06,54.04,29.54,2022-02-04T15:20:00+01:00
2/4/2022,15:25,1460.24,53.19,29.57,2022-02-04T15:25:00+01:00
2/4/2022,15:30,1447.53,52.23,28.43,2022-02-04T15:30:00+01:00
2/4/2022,15:35,1445.88,53.55,26.25,2022-02-04T15:35:00+01:00
2/4/2022,15:40,1474.59,52.19,26.48,2022-02-04T15:40:00+01:00
2/4/2022,15:45,1459.53,50.19,29.16,2022-02-04T15:45:00+01:00
2/4/2022,15:50,1451.29,50.43,29.47,2022-02-04T15:50:00+01:00
2/4/2022,15:55,1426.59,50.57,30.64,2022-02-04T15:55:00+01:00
2/4/2022,16:00,1426.82,50.3,30.01,2022-02-04T16:00:00+01:00
2/4/2022,16:05,1411.29,50.57,31.96,2022-02-04T16:05:00+01:00
2/4/2022,16:10,1350.59,47.23,37.82,2022-02-04T16:10:00+01:00
2/4/2022,16:15,1374.12,42.51,37.9,2022-02-04T16:15:00+01:00
2/4/2022,16:20,1317.18,39.83,42.87,2022-02-04T16:20:00+01:00
2/4/2022,16:25,1263.76,37.87,44.07,2022-02-04T16:25:00+01:00
2/4/2022,16:30,1214.82,38.34,43.43,2022-02-04T16:30:00+01:00
2/4/2022,16:35,1213.65,37.74,42.72,2022-02-04T16:35:00+01:00
2/4/2022,16:40,1287.76,38.66,38.5,2022-02-04T16:40:00+01:00
2/4/2022,16:45,1352.24,37.68,41.79,2022-02-04T16:45:00+01:00
2/4/2022,16:50,1399.29,37.98,37.97,2022-02-04T16:50:00+01:00
2/4/2022,16:55,1376.47,39.02,39.26,2022-02-04T16:55:00+01:00
2/4/2022,17:00,1402.59,40,37.84,2022-02-04T17:00:00+01:00
2/4/2022,17:05,1388.94,40.13,35.45,2022-02-04T17:05:00+01:00
2/4/2022,17:10,1440.24,40.98,35.27,2022-02-04T17:10:00+01:00
2/4/2022,17:15,1427.76,39.77,37.27,2022-02-04T17:15:00+01:00
2/4/2022,17:20,1412.24,38.6,39.95,2022-02-04T17:20:00+01:00
2/4/2022,17:25,1394.12,40.17,35.92,2022-02-04T17:25:00+01:00
2/4/2022,17:30,1377.18,41.28,33.75,2022-02-04T17:30:00+01:00
2/4/2022,17:35,1346.12,43.45,30.82,2022-02-04T17:35:00+01:00
2/4/2022,17:40,1344,48.4,28.26,2022-02-04T17:40:00+01:00
2/4/2022,17:45,1314.35,51.6,23.97,2022-02-04T17:45:00+01:00
2/4/2022,17:50,1326.82,56.19,21.03,2022-02-04T17:50:00+01:00
2/4/2022,17:55,1262.12,58.77,19.99,2022-02-04T17:55:00+01:00
2/4/2022,18:00,1277.88,62.57,16.59,2022-02-04T18:00:00+01:00
2/4/2022,18:05,1296.71,64.19,17.11,2022-02-04T18:05:00+01:00
2/4/2022,18:10,1368.47,64.49,17.65,2022-02-04T18:10:00+01:00
2/4/2022,18:15,1329.41,65.66,17.46,2022-02-04T18:15:00+01:00
2/4/2022,18:20,1328.47,64.94,19.23,2022-02-04T18:20:00+01:00
2/4/2022,18:25,1298.59,64.83,15.79,2022-02-04T18:25:00+01:00
2/4/2022,18:30,1257.65,65.28,15.37,2022-02-04T18:30:00+01:00
2/4/2022,18:35,1204.71,65.62,14.3,2022-02-04T18:35:00+01:00
2/4/2022,18:40,1240,65.96,14.71,2022-02-04T18:40:00+01:00
2/4/2022,18:45,1230.82,65.53,14.78,2022-02-04T18:45:00+01:00
2/4/2022,18:50,1216.47,65.89,16.91,2022-02-04T18:50:00+01:00
2/4/2022,18:55,1158.35,66.66,15.79,2022-02-04T18:55:00+01:00
2/4/2022,19:00,1104,66.38,15.91,2022-02-04T19:00:00+01:00
2/4/2022,19:05,1034.82,66.96,13.45,2022-02-04T19:05:00+01:00
2/4/2022,19:10,1058.35,67.17,13.21,2022-02-04T19:10:00+01:00
2/4/2022,19:15,1070.35,68.04,14.56,2022-02-04T19:15:00+01:00
2/4/2022,19:20,1026.35,68.51,13.65,2022-02-04T19:20:00+01:00
2/4/2022,19:25,960.94,68.53,11.24,2022-02-04T19:25:00+01:00
2/4/2022,19:30,946.59,68.3,10.74,2022-02-04T19:30:00+01:00
2/4/2022,19:35,938.12,67.98,10.73,2022-02-04T19:35:00+01:00
2/4/2022,19:40,919.29,68.4,10.44,2022-02-04T19:40:00+01:00
2/4/2022,19:45,894.35,69.11,10.01,2022-02-04T19:45:00+01:00
2/4/2022,19:50,836.71,68.96,9.34,2022-02-04T19:50:00+01:00
2/4/2022,19:55,808.94,69.6,9.55,2022-02-04T19:55:00+01:00
2/4/2022,20:00,832.71,68.98,11.13,2022-02-04T20:00:00+01:00
2/4/2022,20:05,821.65,68.83,11.77,2022-02-04T20:05:00+01:00
2/4/2022,20:10,801.88,68.94,10.83,2022-02-04T20:10:00+01:00
2/4/2022,20:15,826.82,69.53,10.88,2022-02-04T20:15:00+01:00
2/4/2022,20:20,822.82,69.51,9.91,2022-02-04T20:20:00+01:00
2/4/2022,20:25,814.35,69.23,10.62,2022-02-04T20:25:00+01:00
2/4/2022,20:30,724.47,69.79,10,2022-02-04T20:30:00+01:00
2/4/2022,20:35,675.06,69.81,10.1,2022-02-04T20:35:00+01:00
2/4/2022,20:40,675.06,70.15,9.2,2022-02-04T20:40:00+01:00
2/4/2022,20:45,674.12,70.47,9.92,2022-02-04T20:45:00+01:00
2/4/2022,20:50,712.47,69.72,9.49,2022-02-04T20:50:00+01:00
2/4/2022,20:55,689.65,70.74,8.05,2022-02-04T20:55:00+01:00
2/5/2022,6:00,203.53,71.55,2.36,2022-02-05T06:00:00+01:00
2/5/2022,6:05,229.18,70.81,2.58,2022-02-05T06:05:00+01:00
2/5/2022,6:10,269.18,71.32,3.11,2022-02-05T06:10:00+01:00
2/5/2022,6:15,288.24,70.28,3.55,2022-02-05T06:15:00+01:00
2/5/2022,6:20,323.76,70.23,3.66,2022-02-05T06:20:00+01:00
2/5/2022,6:25,387.76,70.57,4.74,2022-02-05T06:25:00+01:00
2/5/2022,6:30,405.41,71.6,5.98,2022-02-05T06:30:00+01:00
2/5/2022,6:35,388.24,71.11,4.3,2022-02-05T06:35:00+01:00
2/5/2022,6:40,453.18,71.32,5.02,2022-02-05T06:40:00+01:00
2/5/2022,6:45,411.76,71.62,4.57,2022-02-05T06:45:00+01:00
2/5/2022,6:50,411.53,71.83,5.15,2022-02-05T06:50:00+01:00
2/5/2022,6:55,404,71.98,4.66,2022-02-05T06:55:00+01:00
2/5/2022,7:00,386.35,71.62,4.43,2022-02-05T07:00:00+01:00
2/5/2022,7:05,407.76,72,5.56,2022-02-05T07:05:00+01:00
2/5/2022,7:10,467.06,71,6.53,2022-02-05T07:10:00+01:00
2/5/2022,7:15,561.65,71.17,6.57,2022-02-05T07:15:00+01:00
2/5/2022,7:20,587.53,71.51,6.6,2022-02-05T07:20:00+01:00
2/5/2022,7:25,608.71,71.89,7.57,2022-02-05T07:25:00+01:00
2/5/2022,7:30,648.71,71.23,8.17,2022-02-05T07:30:00+01:00
2/5/2022,7:35,653.18,71.55,7.35,2022-02-05T07:35:00+01:00
2/5/2022,7:40,680.94,71.26,7.92,2022-02-05T07:40:00+01:00
2/5/2022,7:45,685.41,71.64,7.64,2022-02-05T07:45:00+01:00
2/5/2022,7:50,701.65,71.85,8.42,2022-02-05T07:50:00+01:00
2/5/2022,7:55,677.41,71.7,8.43,2022-02-05T07:55:00+01:00
2/5/2022,8:00,636.71,71.94,7.32,2022-02-05T08:00:00+01:00
2/5/2022,8:05,660.47,71.62,7.38,2022-02-05T08:05:00+01:00
2/5/2022,8:10,683.06,71.3,7.7,2022-02-05T08:10:00+01:00
2/5/2022,8:15,704,71.23,10.08,2022-02-05T08:15:00+01:00
2/5/2022,8:20,777.41,71.28,11.42,2022-02-05T08:20:00+01:00
2/5/2022,8:25,812.94,71.02,12.53,2022-02-05T08:25:00+01:00
2/5/2022,8:30,811.76,70.77,10.49,2022-02-05T08:30:00+01:00
2/5/2022,8:35,816.24,70.81,9.32,2022-02-05T08:35:00+01:00
2/5/2022,8:40,892,70.79,10.5,2022-02-05T08:40:00+01:00
2/5/2022,8:45,924.94,71.66,11.56,2022-02-05T08:45:00+01:00
2/5/2022,8:50,949.41,71.21,12.63,2022-02-05T08:50:00+01:00
2/5/2022,8:55,876.24,71.02,10.64,2022-02-05T08:55:00+01:00
2/5/2022,9:00,834.12,70.87,9.55,2022-02-05T09:00:00+01:00
2/5/2022,9:05,904.47,70.38,10.48,2022-02-05T09:05:00+01:00
2/5/2022,9:10,950.12,70.81,10.95,2022-02-05T09:10:00+01:00
2/5/2022,9:15,928.47,71.04,10.99,2022-02-05T09:15:00+01:00
2/5/2022,9:20,964,70.3,11.43,2022-02-05T09:20:00+01:00
2/5/2022,9:25,1020.24,69.79,12.02,2022-02-05T09:25:00+01:00
2/5/2022,9:30,1052.94,71.17,12.25,2022-02-05T09:30:00+01:00
2/5/2022,9:35,1090.35,69.23,13.68,2022-02-05T09:35:00+01:00
2/5/2022,9:40,1119.06,71.09,12.82,2022-02-05T09:40:00+01:00
2/5/2022,9:45,1086.59,69.81,12.74,2022-02-05T09:45:00+01:00
2/5/2022,9:50,1114.35,70.15,13.6,2022-02-05T09:50:00+01:00
2/5/2022,9:55,1070.59,70.43,12.57,2022-02-05T09:55:00+01:00
2/5/2022,10:00,1053.18,70.53,14.02,2022-02-05T10:00:00+01:00
2/5/2022,10:05,1047.29,70.3,13.26,2022-02-05T10:05:00+01:00
2/5/2022,10:10,1053.65,69.83,12.98,2022-02-05T10:10:00+01:00
2/5/2022,10:15,1070.35,70.17,14.52,2022-02-05T10:15:00+01:00
2/5/2022,10:20,1088,70.02,12.79,2022-02-05T10:20:00+01:00
2/5/2022,10:25,1068.47,70.3,12.98,2022-02-05T10:25:00+01:00
2/5/2022,10:30,1108.94,69.57,12.81,2022-02-05T10:30:00+01:00
2/5/2022,10:35,1131.29,70.11,13.89,2022-02-05T10:35:00+01:00
2/5/2022,10:40,1173.65,70,15.07,2022-02-05T10:40:00+01:00
2/5/2022,10:45,1207.29,69.53,16.49,2022-02-05T10:45:00+01:00
2/5/2022,10:50,1195.29,69.45,17.27,2022-02-05T10:50:00+01:00
2/5/2022,10:55,1160.94,69.74,13.9,2022-02-05T10:55:00+01:00
2/5/2022,11:00,1130.59,69.81,14.02,2022-02-05T11:00:00+01:00
2/5/2022,11:05,1138.82,68.81,13.67,2022-02-05T11:05:00+01:00
2/5/2022,11:10,1138.35,68.83,13.82,2022-02-05T11:10:00+01:00
2/5/2022,11:15,1192.71,69.19,13.86,2022-02-05T11:15:00+01:00
2/5/2022,11:20,1192,68.43,14.58,2022-02-05T11:20:00+01:00
2/5/2022,11:25,1216.71,68.94,15.24,2022-02-05T11:25:00+01:00
2/5/2022,11:30,1216.94,68.51,15.31,2022-02-05T11:30:00+01:00
2/5/2022,11:35,1179.29,68.68,13.79,2022-02-05T11:35:00+01:00
2/5/2022,11:40,1229.65,69.26,15.43,2022-02-05T11:40:00+01:00
2/5/2022,11:45,1279.76,68.55,15.71,2022-02-05T11:45:00+01:00
2/5/2022,11:50,1232.24,68.94,15.75,2022-02-05T11:50:00+01:00
2/5/2022,11:55,1219.29,68.68,14.57,2022-02-05T11:55:00+01:00
2/5/2022,12:00,1229.88,67.98,15.31,2022-02-05T12:00:00+01:00
2/5/2022,12:05,1266.35,68.62,17.34,2022-02-05T12:05:00+01:00
2/5/2022,12:10,1290.59,68.21,15.71,2022-02-05T12:10:00+01:00
2/5/2022,12:15,1354.59,67.19,17.62,2022-02-05T12:15:00+01:00
2/5/2022,12:20,1347.06,67.36,17.26,2022-02-05T12:20:00+01:00
2/5/2022,12:25,1303.06,67.55,15.26,2022-02-05T12:25:00+01:00
2/5/2022,12:30,1229.18,67.57,16.37,2022-02-05T12:30:00+01:00
2/5/2022,12:35,1276,68.57,15.88,2022-02-05T12:35:00+01:00
2/5/2022,12:40,1287.06,67.43,16.75,2022-02-05T12:40:00+01:00
2/5/2022,12:45,1335.76,66.64,16.67,2022-02-05T12:45:00+01:00
2/5/2022,12:50,1285.88,66.89,16.3,2022-02-05T12:50:00+01:00
2/5/2022,12:55,1264,66.66,17.38,2022-02-05T12:55:00+01:00
2/5/2022,13:00,1234.12,67.17,16.75,2022-02-05T13:00:00+01:00
2/5/2022,13:05,1255.53,67.98,16.93,2022-02-05T13:05:00+01:00
2/5/2022,13:10,1327.76,67.47,19.04,2022-02-05T13:10:00+01:00
2/5/2022,13:15,1324.71,67.74,17.13,2022-02-05T13:15:00+01:00
2/5/2022,13:20,1296.24,67.38,15.56,2022-02-05T13:20:00+01:00
2/5/2022,13:25,1340.47,66.47,17.25,2022-02-05T13:25:00+01:00
2/5/2022,13:30,1276.47,66.17,16.19,2022-02-05T13:30:00+01:00
2/5/2022,13:35,1284.47,66.21,16.94,2022-02-05T13:35:00+01:00
2/5/2022,13:40,1270.82,66.98,18.54,2022-02-05T13:40:00+01:00
2/5/2022,13:45,1257.65,66.23,17.88,2022-02-05T13:45:00+01:00
2/5/2022,13:50,1249.41,66.62,15.4,2022-02-05T13:50:00+01:00
2/5/2022,13:55,1237.88,67.87,14.39,2022-02-05T13:55:00+01:00
2/5/2022,14:00,1226.59,68.02,14.2,2022-02-05T14:00:00+01:00
2/5/2022,14:05,1208.24,68.06,14.49,2022-02-05T14:05:00+01:00
2/5/2022,14:10,1208.94,67.7,14.14,2022-02-05T14:10:00+01:00
2/5/2022,14:15,1251.53,67.83,15.19,2022-02-05T14:15:00+01:00
2/5/2022,14:20,1275.06,68.55,14.95,2022-02-05T14:20:00+01:00
2/5/2022,14:25,1285.65,67.68,15.31,2022-02-05T14:25:00+01:00
2/5/2022,14:30,1277.65,68.19,15.8,2022-02-05T14:30:00+01:00
2/5/2022,14:35,1312,67.06,17.37,2022-02-05T14:35:00+01:00
2/5/2022,14:40,1307.06,67.77,16.9,2022-02-05T14:40:00+01:00
2/5/2022,14:45,1300,67.32,16.41,2022-02-05T14:45:00+01:00
2/5/2022,14:50,1253.18,67.17,15.24,2022-02-05T14:50:00+01:00
2/5/2022,14:55,1246.59,67.19,15.68,2022-02-05T14:55:00+01:00
2/5/2022,15:00,1241.88,66.85,15.14,2022-02-05T15:00:00+01:00
2/5/2022,15:05,1246.59,67.6,15.2,2022-02-05T15:05:00+01:00
2/5/2022,15:10,1290.59,67.94,14.91,2022-02-05T15:10:00+01:00
2/5/2022,15:15,1268.71,67.17,15.59,2022-02-05T15:15:00+01:00
2/5/2022,15:20,1248,67.28,15.25,2022-02-05T15:20:00+01:00
2/5/2022,15:25,1314.12,67.17,16.27,2022-02-05T15:25:00+01:00
2/5/2022,15:30,1263.06,67.15,15.91,2022-02-05T15:30:00+01:00
2/5/2022,15:35,1231.29,67.3,15.81,2022-02-05T15:35:00+01:00
2/5/2022,15:40,1285.65,67.91,15.33,2022-02-05T15:40:00+01:00
2/5/2022,15:45,1271.76,68.32,14.79,2022-02-05T15:45:00+01:00
2/5/2022,15:50,1251.29,68.53,14.48,2022-02-05T15:50:00+01:00
2/5/2022,15:55,1198.82,67.87,14.81,2022-02-05T15:55:00+01:00
2/5/2022,16:00,1257.65,68.49,15.63,2022-02-05T16:00:00+01:00
2/5/2022,16:05,1243.06,69.28,16.56,2022-02-05T16:05:00+01:00
2/5/2022,16:10,1271.29,69.34,17.6,2022-02-05T16:10:00+01:00
2/5/2022,16:15,1246.12,68.72,16.94,2022-02-05T16:15:00+01:00
2/5/2022,16:20,1258.35,67.98,16.03,2022-02-05T16:20:00+01:00
2/5/2022,16:25,1224.24,68.21,14.61,2022-02-05T16:25:00+01:00
2/5/2022,16:30,1294.12,67.64,14.92,2022-02-05T16:30:00+01:00
2/5/2022,16:35,1269.65,67.23,14.85,2022-02-05T16:35:00+01:00
2/5/2022,16:40,1280,67.3,15.02,2022-02-05T16:40:00+01:00
2/5/2022,16:45,1226.82,67.38,14.75,2022-02-05T16:45:00+01:00
2/5/2022,16:50,1244.24,67.85,15.49,2022-02-05T16:50:00+01:00
2/5/2022,16:55,1208.24,69,14.76,2022-02-05T16:55:00+01:00
2/5/2022,17:00,1177.41,68.47,14.96,2022-02-05T17:00:00+01:00
2/5/2022,17:05,1186.35,68.38,15.75,2022-02-05T17:05:00+01:00
2/5/2022,17:10,1237.65,68.79,16.34,2022-02-05T17:10:00+01:00
2/5/2022,17:15,1228.71,68.09,15.24,2022-02-05T17:15:00+01:00
2/5/2022,17:20,1280.47,67.91,18.41,2022-02-05T17:20:00+01:00
2/5/2022,17:25,1198.82,68.89,15.26,2022-02-05T17:25:00+01:00
2/5/2022,17:30,1282.12,68.68,16.03,2022-02-05T17:30:00+01:00
2/5/2022,17:35,1256,67.51,15.61,2022-02-05T17:35:00+01:00
2/5/2022,17:40,1237.88,67.04,15.78,2022-02-05T17:40:00+01:00
2/5/2022,17:45,1208.47,67,15.59,2022-02-05T17:45:00+01:00
2/5/2022,17:50,1189.65,67.87,15.59,2022-02-05T17:50:00+01:00
2/5/2022,17:55,1185.65,68.66,15.21,2022-02-05T17:55:00+01:00
2/5/2022,18:00,1126.82,69.83,14.52,2022-02-05T18:00:00+01:00
2/5/2022,18:05,1111.76,69.15,13.5,2022-02-05T18:05:00+01:00
2/5/2022,18:10,1145.65,68.6,14.47,2022-02-05T18:10:00+01:00
2/5/2022,18:15,1195.29,68.38,14.3,2022-02-05T18:15:00+01:00
2/5/2022,18:20,1197.18,67.81,13.77,2022-02-05T18:20:00+01:00
2/5/2022,18:25,1156,68.81,14,2022-02-05T18:25:00+01:00
2/5/2022,18:30,1113.65,68.13,13.42,2022-02-05T18:30:00+01:00
2/5/2022,18:35,1060.94,67.83,12.86,2022-02-05T18:35:00+01:00
2/5/2022,18:40,1021.18,68.11,13.77,2022-02-05T18:40:00+01:00
2/5/2022,18:45,1072.94,68.04,13.31,2022-02-05T18:45:00+01:00
2/5/2022,18:50,1092.94,68.3,12.23,2022-02-05T18:50:00+01:00
2/5/2022,18:55,1054.59,67.91,11.99,2022-02-05T18:55:00+01:00
