date,time,Flow,Speed,Density,Occupancy
1/15/2022,13:20,1218.12,68.94,13.92,13.91607843
1/15/2022,13:25,1244.94,68.87,14.06,14.05843137
1/15/2022,13:30,1196.24,68.23,13.89,13.8945098
1/15/2022,13:35,1196.47,68.04,13.83,13.82980392
1/15/2022,13:40,1168.47,69.36,13.33,13.32941176
1/15/2022,13:45,1202.59,68.72,13.81,13.80823529
1/15/2022,13:50,1204.94,68.28,13.93,13.92901961
1/15/2022,13:55,1219.29,68.94,13.83,13.82980392
1/15/2022,14:00,1215.06,69.3,13.87,13.87294118
1/15/2022,14:05,1185.65,69.53,13.47,13.47176471
1/15/2022,14:10,1293.41,68.34,14.8,14.80470588
1/15/2022,14:15,1305.18,68.19,15.09,15.09372549
1/15/2022,14:20,1276.47,68.09,14.94,14.9427451
1/15/2022,14:25,1192.24,68.34,18.19,18.19098039
1/15/2022,14:30,1216.94,67.87,14.42,14.42078431
1/15/2022,14:35,1234.82,68.32,14.09,14.08862745
1/15/2022,14:40,1259.53,68.51,14.54,14.54156863
1/15/2022,14:45,1262.59,68.13,14.79,14.79176471
1/15/2022,14:50,1170.12,67.38,13.99,13.98941176
1/15/2022,14:55,1199.76,68.77,14.17,14.17490196
1/15/2022,15:00,1164.71,68.83,13.52,13.52352941
1/15/2022,15:05,1136.24,69.11,13.26,13.26470588
1/15/2022,15:10,1186.82,68.87,13.42,13.41568627
1/15/2022,15:15,1220.24,69.51,14.7,14.69686275
1/15/2022,15:20,1261.18,70.34,14.88,14.88235294
1/15/2022,15:25,1217.41,69.13,14.86,14.85647059
1/15/2022,15:30,1169.41,69.53,15.12,15.11529412
1/15/2022,15:35,1174.35,69.81,13.88,13.88156863
1/15/2022,15:40,1180.71,69.6,13.12,13.12235294
1/15/2022,15:45,1225.18,69.6,15.28,15.27921569
1/15/2022,15:50,1173.41,70.19,16.23,16.23254902
1/15/2022,15:55,1120.71,69.96,15.43,15.4345098
1/15/2022,16:00,1118.82,70.02,13.33,13.33372549
1/15/2022,16:05,1173.41,70.43,15.97,15.97372549
1/15/2022,16:10,1236.71,70.17,15.14,15.14117647
1/15/2022,16:15,1194.82,70.26,15.02,15.02039216
1/15/2022,16:20,1140.94,71.11,13.45,13.45019608
1/15/2022,16:25,1199.76,70.87,15.27,15.26627451
1/15/2022,16:30,1144.0,69.98,13.13,13.13098039
1/15/2022,16:35,1108.94,70.0,12.52,12.51843137
1/15/2022,16:40,1085.41,70.4,12.45,12.44509804
1/15/2022,16:45,1116.71,71.36,14.39,14.39490196
1/15/2022,16:50,1114.82,70.51,12.89,12.88941176
1/15/2022,16:55,1113.88,69.45,12.96,12.95843137
1/15/2022,17:00,1116.47,71.34,14.7,14.70117647
1/15/2022,17:05,1139.53,70.72,14.6,14.60196078
1/15/2022,17:10,1142.59,70.83,14.11,14.11019608
1/15/2022,17:15,1270.82,70.26,14.88,14.87803922
1/15/2022,17:20,1172.47,69.21,13.33,13.32941176
1/15/2022,17:25,1115.06,68.7,12.86,12.85921569
1/15/2022,17:30,1177.41,69.23,15.23,15.23176471
1/15/2022,17:35,1164.47,69.53,14.96,14.95568627
1/15/2022,17:40,1096.0,70.23,14.17,14.17490196
1/15/2022,17:45,1070.82,69.28,13.52,13.52352941
1/15/2022,17:50,1020.24,69.3,12.63,12.63058824
1/15/2022,17:55,1029.65,70.89,12.26,12.25529412
1/15/2022,18:00,1018.82,69.17,11.42,11.41843137
1/15/2022,18:05,1083.53,68.81,14.43,14.43372549
1/15/2022,18:10,1092.47,67.85,12.67,12.67372549
1/15/2022,18:15,1192.47,67.87,15.32,15.32235294
1/15/2022,18:20,1174.59,67.79,15.96,15.96078431
1/15/2022,18:25,1112.0,67.19,15.49,15.48627451
1/15/2022,18:30,1094.59,68.4,14.68,14.67529412
1/15/2022,18:35,1050.35,68.6,12.98,12.97568627
1/15/2022,18:40,1034.59,68.32,14.23,14.23098039
1/15/2022,18:45,1033.41,68.72,13.7,13.69607843
1/15/2022,18:50,981.88,68.79,14.0,13.99803922
1/15/2022,18:55,1003.06,69.04,13.86,13.86
1/15/2022,19:00,940.47,68.23,11.81,11.81098039
1/15/2022,19:05,936.0,68.62,13.16,13.16117647
1/15/2022,19:10,912.47,68.96,11.72,11.72470588
1/15/2022,19:15,911.06,69.09,12.71,12.70823529
1/15/2022,19:20,921.65,69.49,12.48,12.47529412
1/15/2022,19:25,898.12,69.6,12.29,12.29411765
1/15/2022,19:30,876.24,69.26,10.03,10.03372549
1/15/2022,19:35,843.53,69.36,9.5,9.503137255
1/15/2022,19:40,820.47,70.02,9.76,9.757647059
1/15/2022,19:45,825.41,69.83,9.67,9.671372549
1/15/2022,19:50,746.82,69.11,8.28,8.278039216
1/15/2022,19:55,722.12,69.36,8.3,8.303921569
1/15/2022,20:00,756.71,69.94,9.87,9.869803922
1/15/2022,20:05,684.71,70.68,9.39,9.390980392
1/15/2022,20:10,724.47,69.55,8.57,8.567058824
1/15/2022,20:15,733.65,70.11,8.56,8.562745098
1/15/2022,20:20,717.41,69.89,8.71,8.709411765
1/15/2022,20:25,727.53,69.91,9.24,9.24
1/15/2022,20:30,714.82,69.91,11.36,11.36235294
1/15/2022,20:35,735.06,69.96,10.94,10.93529412
1/15/2022,20:40,710.12,69.66,9.74,9.740392157
1/15/2022,20:45,683.76,70.09,8.4,8.398823529
1/15/2022,20:50,681.41,69.98,7.72,7.721568627
1/15/2022,20:55,664.47,69.91,8.28,8.278039216
1/16/2022,6:00,172.71,71.17,2.13,2.126666667
1/16/2022,6:05,215.53,71.11,2.99,2.989411765
1/16/2022,6:10,265.41,71.87,3.12,3.123137255
1/16/2022,6:15,317.88,71.83,5.14,5.137647059
1/16/2022,6:20,348.71,71.49,3.83,3.834901961
1/16/2022,6:25,372.71,71.28,4.13,4.13254902
1/16/2022,6:30,410.82,71.28,4.45,4.44745098
1/16/2022,6:35,427.29,70.85,4.63,4.628627451
1/16/2022,6:40,444.94,70.98,5.16,5.159215686
1/16/2022,6:45,427.76,71.17,4.68,4.676078431
1/16/2022,6:50,396.0,70.94,4.89,4.891764706
1/16/2022,6:55,387.06,70.81,4.27,4.26627451
1/16/2022,7:00,393.88,71.3,4.3,4.300784314
1/16/2022,7:05,376.71,70.85,4.08,4.076470588
1/16/2022,7:10,392.47,70.79,4.24,4.244705882
1/16/2022,7:15,413.18,71.55,4.48,4.477647059
1/16/2022,7:20,423.76,71.7,4.56,4.563921569
1/16/2022,7:25,422.82,71.64,4.58,4.581176471
1/16/2022,7:30,393.65,72.0,4.26,4.261960784
1/16/2022,7:35,417.18,72.49,4.58,4.581176471
1/16/2022,7:40,429.88,73.3,4.63,4.628627451
1/16/2022,7:45,428.47,73.34,4.55,4.546666667
1/16/2022,7:50,419.29,73.15,4.74,4.740784314
1/16/2022,7:55,425.88,73.47,4.47,4.473333333
1/16/2022,8:00,416.47,73.06,4.53,4.529411765
1/16/2022,8:05,413.41,73.51,4.76,4.758039216
1/16/2022,8:10,427.76,72.87,4.55,4.546666667
1/16/2022,8:15,457.88,73.04,5.66,5.655294118
1/16/2022,8:20,458.59,72.66,5.19,5.19372549
1/16/2022,8:25,472.0,72.26,5.56,5.564705882
1/16/2022,8:30,493.88,72.26,5.69,5.694117647
1/16/2022,8:35,497.41,72.72,7.1,7.100392157
1/16/2022,8:40,507.53,72.19,6.67,6.669019608
1/16/2022,8:45,508.94,73.04,6.0,6.004705882
1/16/2022,8:50,525.65,73.04,6.47,6.474901961
1/16/2022,8:55,562.35,72.0,6.04,6.039215686
1/16/2022,9:00,526.35,72.68,6.45,6.453333333
1/16/2022,9:05,533.41,72.02,7.53,7.52745098
1/16/2022,9:10,604.0,71.62,8.3,8.295294118
1/16/2022,9:15,605.65,72.23,9.07,9.06745098
1/16/2022,9:20,641.65,72.09,7.19,7.190980392
1/16/2022,9:25,655.76,71.83,8.01,8.010588235
1/16/2022,9:30,654.82,72.28,7.42,7.419607843
1/16/2022,9:35,664.0,71.51,7.3,7.298823529
1/16/2022,9:40,715.29,71.7,7.89,7.885490196
1/16/2022,9:45,755.29,72.72,9.02,9.015686275
1/16/2022,9:50,716.94,72.02,8.6,8.597254902
1/16/2022,9:55,682.12,72.79,9.49,9.490196078
1/16/2022,10:00,676.71,71.96,7.35,7.34627451
1/16/2022,10:05,709.65,71.62,8.08,8.083921569
1/16/2022,10:10,749.41,72.09,9.46,9.46
1/16/2022,10:15,763.76,71.96,8.86,8.864705882
1/16/2022,10:20,810.59,71.94,9.99,9.994901961
1/16/2022,10:25,800.24,71.91,10.07,10.07254902
1/16/2022,10:30,825.65,70.79,11.05,11.05176471
1/16/2022,10:35,872.47,71.26,10.16,10.15882353
1/16/2022,10:40,916.94,71.19,10.16,10.16313725
1/16/2022,10:45,910.12,71.21,10.37,10.37019608
1/16/2022,10:50,820.24,71.28,9.12,9.119215686
1/16/2022,10:55,817.65,71.66,8.89,8.88627451
1/16/2022,11:00,849.18,71.81,9.14,9.136470588
1/16/2022,11:05,864.47,71.26,9.52,9.520392157
1/16/2022,11:10,840.0,70.83,9.21,9.205490196
1/16/2022,11:15,894.12,72.17,11.0,11.0
1/16/2022,11:20,953.41,71.87,11.87,11.87137255
1/16/2022,11:25,948.24,71.02,12.38,12.38470588
1/16/2022,11:30,936.47,71.06,10.49,10.48666667
1/16/2022,11:35,951.53,70.66,10.67,10.67215686
1/16/2022,11:40,933.88,70.57,11.01,11.01294118
1/16/2022,11:45,946.12,70.77,10.77,10.76705882
1/16/2022,11:50,899.76,71.43,9.79,9.792156863
1/16/2022,11:55,903.29,71.34,9.87,9.865490196
1/16/2022,12:00,922.82,71.04,10.12,10.12
1/16/2022,12:05,939.53,71.28,10.97,10.9654902
1/16/2022,12:10,964.94,71.55,11.09,11.09490196
1/16/2022,12:15,977.65,70.51,10.91,10.90941176
1/16/2022,12:20,983.76,70.49,11.23,11.23294118
1/16/2022,12:25,1015.29,69.77,11.6,11.59529412
1/16/2022,12:30,1002.35,70.3,11.7,11.70313725
1/16/2022,12:35,1006.12,70.89,12.61,12.61333333
1/16/2022,12:40,1006.59,70.91,12.64,12.63921569
1/16/2022,12:45,1018.82,70.77,11.52,11.51764706
1/16/2022,12:50,1052.47,70.74,13.18,13.1827451
1/16/2022,12:55,1049.18,70.87,13.13,13.12666667
1/16/2022,13:00,1041.41,70.68,12.77,12.77294118
1/16/2022,13:05,1032.0,70.85,11.53,11.53490196
1/16/2022,13:10,1019.06,70.66,11.83,11.82823529
1/16/2022,13:15,1018.35,69.91,11.39,11.39254902
1/16/2022,13:20,1000.0,70.96,12.45,12.44941176
1/16/2022,13:25,983.29,70.57,11.9,11.8972549
1/16/2022,13:30,950.12,70.55,10.53,10.52980392
1/16/2022,13:35,1029.88,70.49,11.5,11.50470588
1/16/2022,13:40,1022.12,70.91,12.07,12.0654902
1/16/2022,13:45,1067.06,70.55,12.92,12.91529412
1/16/2022,13:50,1052.47,71.11,13.72,13.72196078
1/16/2022,13:55,996.47,71.32,13.36,13.35960784
1/16/2022,14:00,1007.29,71.17,12.52,12.51843137
1/16/2022,14:05,1003.06,71.36,14.05,14.04980392
1/16/2022,14:10,991.29,70.98,11.39,11.38823529
1/16/2022,14:15,1060.94,71.4,11.7,11.69882353
1/16/2022,14:20,1070.59,71.77,12.78,12.7772549
1/16/2022,14:25,1080.47,71.13,13.89,13.8945098
1/16/2022,14:30,1052.47,70.38,14.46,14.46392157
1/16/2022,14:35,1009.18,71.02,11.06,11.06039216
1/16/2022,14:40,1004.47,70.72,11.63,11.62980392
1/16/2022,14:45,1040.94,71.3,14.3,14.30431373
1/16/2022,14:50,1014.12,71.32,13.31,13.30784314
1/16/2022,14:55,989.65,71.87,12.05,12.04823529
1/16/2022,15:00,961.41,71.81,11.26,11.26313725
1/16/2022,15:05,1013.65,71.45,12.16,12.15607843
1/16/2022,15:10,1001.18,70.91,11.06,11.06470588
1/16/2022,15:15,999.53,71.17,11.49,11.48745098
1/16/2022,15:20,1010.59,71.49,11.55,11.54784314
1/16/2022,15:25,1026.82,71.17,11.33,11.32784314
1/16/2022,15:30,992.0,71.19,11.22,11.21568627
1/16/2022,15:35,994.59,71.02,13.63,13.62705882
1/16/2022,15:40,998.82,71.91,12.1,12.09568627
1/16/2022,15:45,1052.24,71.87,12.03,12.02666667
1/16/2022,15:50,1045.41,71.98,11.88,11.87568627
1/16/2022,15:55,974.35,71.72,10.52,10.52117647
1/16/2022,16:00,929.65,71.81,10.04,10.03803922
1/16/2022,16:05,972.47,71.79,11.67,11.67294118
1/16/2022,16:10,997.88,71.87,12.54,12.54
1/16/2022,16:15,1023.76,72.32,12.74,12.7427451
1/16/2022,16:20,997.41,72.13,11.65,11.64705882
1/16/2022,16:25,946.12,72.38,10.43,10.42627451
1/16/2022,16:30,933.18,72.26,10.41,10.41333333
1/16/2022,16:35,959.53,72.09,11.0,11.0
1/16/2022,16:40,946.82,71.85,10.5,10.49960784
1/16/2022,16:45,981.18,72.34,13.45,13.45019608
1/16/2022,16:50,987.76,72.06,12.13,12.12588235
1/16/2022,16:55,941.18,72.91,12.38,12.38470588
1/16/2022,17:00,931.53,72.4,11.45,11.44862745
1/16/2022,17:05,881.65,73.09,11.04,11.04313725
1/16/2022,17:10,968.71,72.28,11.97,11.97058824
1/16/2022,17:15,1012.71,72.19,12.57,12.57019608
1/16/2022,17:20,937.41,72.32,11.68,11.68156863
1/16/2022,17:25,915.29,71.64,10.04,10.04235294
1/16/2022,17:30,944.0,71.87,13.23,13.23019608
1/16/2022,17:35,943.29,71.91,13.84,13.83843137
1/16/2022,17:40,872.71,71.89,12.33,12.33294118
1/16/2022,17:45,792.47,70.94,10.12,10.11568627
1/16/2022,17:50,810.35,72.15,10.81,10.81019608
1/16/2022,17:55,820.47,71.04,10.08,10.08117647
1/16/2022,18:00,823.29,70.68,10.93,10.93098039
1/16/2022,18:05,909.18,69.72,11.0,11.00431373
1/16/2022,18:10,998.35,69.47,12.9,12.90235294
1/16/2022,18:15,1010.82,68.91,12.66,12.66078431
1/16/2022,18:20,1023.53,69.26,13.58,13.58392157
1/16/2022,18:25,960.71,68.77,11.58,11.58235294
1/16/2022,18:30,906.59,70.19,11.17,11.17254902
1/16/2022,18:35,936.71,70.11,10.5,10.50392157
1/16/2022,18:40,887.06,69.81,11.03,11.03019608
1/16/2022,18:45,833.41,70.13,10.96,10.95686275
1/16/2022,18:50,789.41,70.11,11.74,11.73764706
1/16/2022,18:55,743.29,70.53,9.56,9.563529412
1/16/2022,19:00,770.12,70.32,11.13,11.12509804
1/16/2022,19:05,782.12,70.26,11.38,11.38392157
1/16/2022,19:10,764.94,70.7,9.46,9.455686275
1/16/2022,19:15,725.18,70.26,8.31,8.31254902
1/16/2022,19:20,756.94,70.68,9.09,9.089019608
1/16/2022,19:25,707.76,71.91,8.51,8.510980392
1/16/2022,19:30,695.53,70.28,10.67,10.66784314
1/16/2022,19:35,676.71,70.57,8.96,8.955294118
1/16/2022,19:40,731.29,70.91,9.5,9.498823529
1/16/2022,19:45,704.0,70.47,10.63,10.62901961
1/16/2022,19:50,675.06,70.06,9.18,9.179607843
1/16/2022,19:55,650.82,70.66,10.09,10.08980392
1/16/2022,20:00,651.06,70.89,10.14,10.1372549
1/16/2022,20:05,665.41,70.34,9.29,9.291764706
1/16/2022,20:10,667.53,70.85,9.33,9.334901961
1/16/2022,20:15,685.88,70.57,9.56,9.563529412
1/16/2022,20:20,653.18,71.3,9.76,9.757647059
1/16/2022,20:25,632.47,70.77,9.11,9.10627451
1/16/2022,20:30,568.0,71.34,7.92,7.924313725
1/16/2022,20:35,544.94,71.13,6.54,6.543921569
1/16/2022,20:40,541.88,70.91,6.32,6.315294118
1/16/2022,20:45,608.24,71.13,8.2,8.204705882
1/16/2022,20:50,583.06,71.21,7.19,7.186666667
1/16/2022,20:55,550.35,70.94,6.76,6.755294118
1/17/2022,6:00,403.76,71.06,6.3,6.302352941
1/17/2022,6:05,451.76,69.54,6.28,6.276470588
1/17/2022,6:10,559.29,69.94,8.76,8.756862745
1/17/2022,6:15,628.0,69.69,8.49,8.485098039
1/17/2022,6:20,664.47,69.38,7.78,7.777647059
1/17/2022,6:25,691.06,68.56,8.5,8.498039216
1/17/2022,6:30,796.24,68.23,9.63,9.63254902
1/17/2022,6:35,806.12,68.06,9.43,9.434117647
1/17/2022,6:40,839.53,68.17,10.19,10.18901961
1/17/2022,6:45,820.0,68.35,10.58,10.58156863
1/17/2022,6:50,773.65,68.6,8.94,8.938039216
1/17/2022,6:55,740.0,68.88,10.94,10.94392157
1/17/2022,7:00,722.82,68.92,10.24,10.23647059
1/17/2022,7:05,755.06,68.88,9.82,9.822352941
1/17/2022,7:10,798.35,68.29,9.5,9.498823529
1/17/2022,7:15,865.41,68.21,12.14,12.13882353
1/17/2022,7:20,936.71,68.21,13.22,13.2172549
1/17/2022,7:25,980.47,68.25,12.07,12.06980392
1/17/2022,7:30,1028.0,68.17,11.89,11.89294118
1/17/2022,7:35,1046.59,68.6,12.08,12.07843137
1/17/2022,7:40,1108.0,68.42,13.48,13.47607843
1/17/2022,7:45,1103.29,69.04,13.33,13.33372549
1/17/2022,7:50,1001.41,69.02,13.43,13.42862745
1/17/2022,7:55,923.29,69.92,13.27,13.27333333
1/17/2022,8:00,896.24,69.04,12.41,12.40627451
1/17/2022,8:05,920.0,68.67,10.98,10.9827451
1/17/2022,8:10,936.47,69.12,10.96,10.95686275
1/17/2022,8:15,963.53,69.29,13.02,13.02313725
1/17/2022,8:20,977.41,68.77,12.96,12.9627451
1/17/2022,8:25,990.12,68.75,11.61,11.61254902
1/17/2022,8:30,936.94,68.88,10.85,10.85333333
1/17/2022,8:35,1017.41,69.19,11.94,11.93607843
1/17/2022,8:40,1040.71,69.25,12.85,12.85490196
1/17/2022,8:45,946.82,69.48,11.17,11.16823529
1/17/2022,8:50,946.82,68.9,12.2,12.20352941
1/17/2022,8:55,948.94,68.27,12.38,12.37607843
1/17/2022,9:00,877.41,68.38,11.81,11.80666667
1/17/2022,9:05,837.65,68.6,11.19,11.18980392
1/17/2022,9:10,915.53,68.69,12.25,12.24666667
1/17/2022,9:15,909.65,68.38,11.67,11.66862745
1/17/2022,9:20,887.53,68.35,12.6,12.60470588
1/17/2022,9:25,894.82,68.56,13.72,13.71764706
1/17/2022,9:30,915.29,67.79,13.51,13.51490196
1/17/2022,9:35,991.29,68.02,14.28,14.2827451
1/17/2022,9:40,1054.12,67.67,12.89,12.89372549
1/17/2022,9:45,1010.82,68.04,12.55,12.55294118
1/17/2022,9:50,996.94,69.48,13.16,13.15686275
1/17/2022,9:55,1001.41,67.42,12.18,12.18196078
1/17/2022,10:00,925.18,68.02,12.03,12.03098039
1/17/2022,10:05,903.53,68.06,11.99,11.99215686
1/17/2022,10:10,966.82,68.69,13.29,13.28627451
1/17/2022,10:15,1043.29,68.29,13.97,13.97215686
1/17/2022,10:20,1018.59,67.4,13.64,13.64431373
1/17/2022,10:25,1057.65,66.96,14.24,14.23960784
1/17/2022,10:30,1104.24,67.04,13.6,13.60117647
1/17/2022,10:35,1092.47,66.67,14.35,14.34745098
1/17/2022,10:40,1079.06,68.81,14.32,14.3172549
1/17/2022,10:45,1062.82,67.69,14.58,14.58470588
1/17/2022,10:50,1096.24,67.44,14.58,14.57607843
1/17/2022,10:55,1052.71,67.23,12.93,12.93254902
1/17/2022,11:00,1027.53,67.48,12.81,12.80745098
1/17/2022,11:05,1049.18,67.38,13.1,13.10078431
1/17/2022,11:10,1097.18,66.96,13.8,13.79529412
1/17/2022,11:15,1150.82,66.88,14.19,14.19215686
1/17/2022,11:20,1108.47,68.1,14.65,14.65372549
1/17/2022,11:25,1096.94,67.56,14.51,14.51137255
1/17/2022,11:30,1135.29,67.69,14.87,14.86941176
1/17/2022,11:35,1128.24,68.77,14.85,14.84784314
1/17/2022,11:40,1168.0,66.96,16.22,16.21529412
1/17/2022,11:45,1176.24,66.62,14.41,14.40784314
1/17/2022,11:50,1191.53,65.77,14.97,14.96862745
1/17/2022,11:55,1125.41,65.81,13.84,13.83843137
1/17/2022,12:00,1121.88,66.21,14.93,14.9254902
1/17/2022,12:05,1112.47,66.56,14.97,14.96862745
1/17/2022,12:10,1156.0,65.75,14.11,14.10588235
1/17/2022,12:15,1138.12,66.19,14.46,14.45529412
1/17/2022,12:20,1193.65,66.0,15.76,15.76235294
1/17/2022,12:25,1215.76,67.1,15.58,15.58117647
1/17/2022,12:30,1175.53,66.83,15.21,15.20588235
1/17/2022,12:35,1145.88,66.4,14.22,14.22235294
1/17/2022,12:40,1176.24,66.71,14.43,14.42509804
1/17/2022,12:45,1284.24,66.02,15.53,15.52941176
1/17/2022,12:50,1264.47,65.29,15.83,15.82705882
1/17/2022,12:55,1197.18,66.29,15.4,15.40431373
1/17/2022,13:00,1169.41,66.71,15.4,15.4
1/17/2022,13:05,1174.35,66.4,15.91,15.91333333
1/17/2022,13:10,1191.06,66.75,15.7,15.69764706
1/17/2022,13:15,1218.59,66.69,15.7,15.70196078
1/17/2022,13:20,1201.18,65.4,15.36,15.36117647
1/17/2022,13:25,1223.29,66.79,16.03,16.02980392
1/17/2022,13:30,1250.59,66.75,15.8,15.79686275
1/17/2022,13:35,1278.82,65.92,15.78,15.77960784
1/17/2022,13:40,1251.53,66.17,15.09,15.09372549
1/17/2022,13:45,1257.65,65.35,16.46,16.45686275
1/17/2022,13:50,1242.82,65.23,15.91,15.90901961
1/17/2022,13:55,1181.65,64.75,16.61,16.61215686
1/17/2022,14:00,1157.41,65.92,14.74,14.73568627
1/17/2022,14:05,1250.59,66.23,17.72,17.71647059
1/17/2022,14:10,1271.53,65.21,16.52,16.52156863
1/17/2022,14:15,1291.29,65.48,16.68,16.67686275
1/17/2022,14:20,1360.24,65.5,17.73,17.73372549
1/17/2022,14:25,1377.88,65.06,18.23,18.23411765
1/17/2022,14:30,1328.47,66.15,17.45,17.45333333
1/17/2022,14:35,1312.94,65.29,16.64,16.64235294
1/17/2022,14:40,1350.12,65.56,18.01,18.00980392
1/17/2022,14:45,1331.29,64.29,17.05,17.05215686
1/17/2022,14:50,1308.24,65.54,16.3,16.2972549
1/17/2022,14:55,1308.0,65.38,16.03,16.03411765
1/17/2022,15:00,1340.71,64.81,16.85,16.84941176
1/17/2022,15:05,1424.71,64.85,17.67,17.66901961
1/17/2022,15:10,1464.47,63.75,18.81,18.81215686
1/17/2022,15:15,1520.94,63.25,19.44,19.43764706
1/17/2022,15:20,1503.29,63.38,19.95,19.95098039
1/17/2022,15:25,1462.35,63.02,19.94,19.93803922
1/17/2022,15:30,1471.53,63.17,19.0,19.00196078
1/17/2022,15:35,1412.24,63.71,18.03,18.03137255
1/17/2022,15:40,1458.35,63.52,18.78,18.77764706
1/17/2022,15:45,1475.53,63.46,20.37,20.36941176
1/17/2022,15:50,1377.88,64.4,17.2,17.20313725
1/17/2022,15:55,1397.65,64.52,17.07,17.07372549
1/17/2022,16:00,1393.88,65.21,16.91,16.9054902
1/17/2022,16:05,1446.82,64.94,17.99,17.99254902
1/17/2022,16:10,1576.47,64.67,19.0,19.00196078
1/17/2022,16:15,1548.47,64.52,20.19,20.19254902
1/17/2022,16:20,1542.59,62.46,22.43,22.42705882
1/17/2022,16:25,1431.06,62.38,20.28,20.28313725
1/17/2022,16:30,1379.29,62.94,17.91,17.91490196
1/17/2022,16:35,1399.53,63.35,18.48,18.48431373
1/17/2022,16:40,1363.76,63.81,18.57,18.57490196
1/17/2022,16:45,1403.29,64.33,18.32,18.32039216
1/17/2022,16:50,1412.71,65.69,17.97,17.97098039
1/17/2022,16:55,1385.41,64.98,17.71,17.70784314
1/17/2022,17:00,1365.18,66.38,17.87,17.86745098
1/17/2022,17:05,1439.06,66.65,20.44,20.43843137
1/17/2022,17:10,1585.65,64.88,20.97,20.97333333
1/17/2022,17:15,1624.71,62.83,20.43,20.43411765
1/17/2022,17:20,1535.76,62.52,19.34,19.33843137
1/17/2022,17:25,1462.59,64.62,17.97,17.96666667
1/17/2022,17:30,1420.24,63.06,17.47,17.47058824
1/17/2022,17:35,1414.59,64.92,17.97,17.96666667
1/17/2022,17:40,1357.41,65.27,15.98,15.97803922
1/17/2022,17:45,1318.82,65.44,15.58,15.58117647
1/17/2022,17:50,1246.59,66.0,14.58,14.58470588
1/17/2022,17:55,1150.59,68.6,13.21,13.21294118
1/17/2022,18:00,1142.12,67.79,14.09,14.08862745
1/17/2022,18:05,1195.06,66.58,14.95,14.95137255
1/17/2022,18:10,1287.06,66.29,16.72,16.72
1/17/2022,18:15,1263.29,65.92,15.74,15.73647059
1/17/2022,18:20,1184.94,66.58,15.19,15.18862745
1/17/2022,18:25,1109.88,66.27,12.86,12.86352941
1/17/2022,18:30,1052.47,66.73,13.09,13.09215686
1/17/2022,18:35,1001.18,66.54,12.67,12.67372549
1/17/2022,18:40,1005.65,66.67,11.55,11.55215686
1/17/2022,18:45,944.0,66.6,10.81,10.8145098
1/17/2022,18:50,888.24,67.12,10.72,10.71529412
1/17/2022,18:55,841.41,66.96,10.95,10.94823529
1/17/2022,19:00,766.35,67.54,10.28,10.27960784
1/17/2022,19:05,765.65,68.23,10.59,10.59019608
1/17/2022,19:10,772.71,68.27,9.57,9.567843137
1/17/2022,19:15,783.53,68.12,8.81,8.812941176
1/17/2022,19:20,737.88,67.96,8.35,8.347058824
1/17/2022,19:25,699.29,68.08,7.81,7.812156863
1/17/2022,19:30,694.12,68.58,9.82,9.822352941
1/17/2022,19:35,697.88,69.44,8.57,8.571372549
1/17/2022,19:40,655.06,68.83,7.27,7.268627451
1/17/2022,19:45,647.53,69.04,7.72,7.717254902
1/17/2022,19:50,638.82,70.83,7.76,7.764705882
1/17/2022,19:55,604.94,70.88,7.17,7.17372549
1/17/2022,20:00,603.76,70.27,6.6,6.595686275
1/17/2022,20:05,612.47,70.56,6.96,6.958039216
1/17/2022,20:10,628.71,70.44,6.92,6.923529412
1/17/2022,20:15,645.65,70.4,7.4,7.398039216
1/17/2022,20:20,615.06,70.19,7.49,7.488627451
1/17/2022,20:25,571.06,70.44,7.05,7.052941176
1/17/2022,20:30,533.41,70.56,6.07,6.065098039
1/17/2022,20:35,570.59,71.12,6.24,6.241960784
1/17/2022,20:40,512.47,70.65,5.73,5.728627451
